time,pi,x_left,y_left,x_right,y_right
0.005983,-nan,-nan,-nan,-nan,-nan
0.005984,-nan,-nan,-nan,-nan,-nan
0.005985,-nan,-nan,-nan,-nan,-nan
0.005986,-nan,-nan,-nan,-nan,-nan
0.005987,-nan,-nan,-nan,-nan,-nan
0.005988,-nan,-nan,-nan,-nan,-nan
0.005989,-nan,-nan,-nan,-nan,-nan
0.00599,-nan,-nan,-nan,-nan,-nan
0.005991,-nan,-nan,-nan,-nan,-nan
0.005992,-nan,-nan,-nan,-nan,-nan
0.005993,-nan,-nan,-nan,-nan,-nan
0.005994,-nan,-nan,-nan,-nan,-nan
0.005995,-nan,-nan,-nan,-nan,-nan
0.005996,-nan,-nan,-nan,-nan,-nan
0.005997,-nan,-nan,-nan,-nan,-nan
0.005998,-nan,-nan,-nan,-nan,-nan
0.005999,-nan,-nan,-nan,-nan,-nan
0.006,-nan,-nan,-nan,-nan,-nan
0.006001,-nan,-nan,-nan,-nan,-nan
0.006002,-nan,-nan,-nan,-nan,-nan
0.006003,-nan,-nan,-nan,-nan,-nan
0.006004,-nan,-nan,-nan,-nan,-nan
0.006005,-nan,-nan,-nan,-nan,-nan
0.006006,-nan,-nan,-nan,-nan,-nan
0.006007,-nan,-nan,-nan,-nan,-nan
0.006008,-nan,-nan,-nan,-nan,-nan
0.006009,-nan,-nan,-nan,-nan,-nan
0.00601,-nan,-nan,-nan,-nan,-nan
0.006011,-nan,-nan,-nan,-nan,-nan
0.006012,-nan,-nan,-nan,-nan,-nan
0.006013,-nan,-nan,-nan,-nan,-nan
0.006014,-nan,-nan,-nan,-nan,-nan
0.006015,-nan,-nan,-nan,-nan,-nan
0.006016,-nan,-nan,-nan,-nan,-nan
0.006017,-nan,-nan,-nan,-nan,-nan
0.006018,-nan,-nan,-nan,-nan,-nan
0.006019,-nan,-nan,-nan,-nan,-nan
0.00602,-nan,-nan,-nan,-nan,-nan
0.006021,-nan,-nan,-nan,-nan,-nan
0.006022,-nan,-nan,-nan,-nan,-nan
0.006023,-nan,-nan,-nan,-nan,-nan
0.006024,-nan,-nan,-nan,-nan,-nan
0.006025,-nan,-nan,-nan,-nan,-nan
0.006026,-nan,-nan,-nan,-nan,-nan
0.006027,-nan,-nan,-nan,-nan,-nan
0.006028,-nan,-nan,-nan,-nan,-nan
0.006029,-nan,-nan,-nan,-nan,-nan
0.00603,-nan,-nan,-nan,-nan,-nan
0.006031,-nan,-nan,-nan,-nan,-nan
0.006032,-nan,-nan,-nan,-nan,-nan
0.006033,-nan,-nan,-nan,-nan,-nan
0.006034,-nan,-nan,-nan,-nan,-nan
0.006035,-nan,-nan,-nan,-nan,-nan
0.006036,-nan,-nan,-nan,-nan,-nan
0.006037,-nan,-nan,-nan,-nan,-nan
0.006038,-nan,-nan,-nan,-nan,-nan
0.006039,-nan,-nan,-nan,-nan,-nan
0.00604,-nan,-nan,-nan,-nan,-nan
0.006041,-nan,-nan,-nan,-nan,-nan
0.006042,-nan,-nan,-nan,-nan,-nan
0.006043,-nan,-nan,-nan,-nan,-nan
0.006044,-nan,-nan,-nan,-nan,-nan
0.006045,-nan,-nan,-nan,-nan,-nan
0.006046,-nan,-nan,-nan,-nan,-nan
0.006047,-nan,-nan,-nan,-nan,-nan
0.006048,-nan,-nan,-nan,-nan,-nan
0.006049,-nan,-nan,-nan,-nan,-nan
0.00605,-nan,-nan,-nan,-nan,-nan
0.006051,-nan,-nan,-nan,-nan,-nan
0.006052,-nan,-nan,-nan,-nan,-nan
0.006053,-nan,-nan,-nan,-nan,-nan
0.006054,-nan,-nan,-nan,-nan,-nan
0.006055,-nan,-nan,-nan,-nan,-nan
0.006056,-nan,-nan,-nan,-nan,-nan
0.006057,-nan,-nan,-nan,-nan,-nan
0.006058,-nan,-nan,-nan,-nan,-nan
0.006059,-nan,-nan,-nan,-nan,-nan
0.00606,-nan,-nan,-nan,-nan,-nan
0.006061,-nan,-nan,-nan,-nan,-nan
0.006062,-nan,-nan,-nan,-nan,-nan
0.006063,-nan,-nan,-nan,-nan,-nan
0.006064,-nan,-nan,-nan,-nan,-nan
0.006065,-nan,-nan,-nan,-nan,-nan
0.006066,-nan,-nan,-nan,-nan,-nan
0.006067,-nan,-nan,-nan,-nan,-nan
0.006068,-nan,-nan,-nan,-nan,-nan
0.006069,-nan,-nan,-nan,-nan,-nan
0.00607,-nan,-nan,-nan,-nan,-nan
0.006071,-nan,-nan,-nan,-nan,-nan
0.006072,-nan,-nan,-nan,-nan,-nan
0.006073,-nan,-nan,-nan,-nan,-nan
0.006074,-nan,-nan,-nan,-nan,-nan
0.006075,-nan,-nan,-nan,-nan,-nan
0.006076,-nan,-nan,-nan,-nan,-nan
0.006077,-nan,-nan,-nan,-nan,-nan
0.006078,-nan,-nan,-nan,-nan,-nan
0.006079,-nan,-nan,-nan,-nan,-nan
0.00608,-nan,-nan,-nan,-nan,-nan
0.006081,-nan,-nan,-nan,-nan,-nan
0.006082,-nan,-nan,-nan,-nan,-nan
0.006083,-nan,-nan,-nan,-nan,-nan
0.006084,-nan,-nan,-nan,-nan,-nan
0.006085,-nan,-nan,-nan,-nan,-nan
0.006086,-nan,-nan,-nan,-nan,-nan
0.006087,-nan,-nan,-nan,-nan,-nan
0.006088,-nan,-nan,-nan,-nan,-nan
0.006089,-nan,-nan,-nan,-nan,-nan
0.00609,-nan,-nan,-nan,-nan,-nan
0.006091,-nan,-nan,-nan,-nan,-nan
0.006092,-nan,-nan,-nan,-nan,-nan
0.006093,-nan,-nan,-nan,-nan,-nan
0.006094,-nan,-nan,-nan,-nan,-nan
0.006095,-nan,-nan,-nan,-nan,-nan
0.006096,-nan,-nan,-nan,-nan,-nan
0.006097,-nan,-nan,-nan,-nan,-nan
0.006098,-nan,-nan,-nan,-nan,-nan
0.006099,-nan,-nan,-nan,-nan,-nan
0.0061,-nan,-nan,-nan,-nan,-nan
0.006101,-nan,-nan,-nan,-nan,-nan
0.006102,-nan,-nan,-nan,-nan,-nan
0.006103,-nan,-nan,-nan,-nan,-nan
0.006104,-nan,-nan,-nan,-nan,-nan
0.006105,-nan,-nan,-nan,-nan,-nan
0.006106,-nan,-nan,-nan,-nan,-nan
0.006107,-nan,-nan,-nan,-nan,-nan
0.006108,-nan,-nan,-nan,-nan,-nan
0.006109,-nan,-nan,-nan,-nan,-nan
0.00611,-nan,-nan,-nan,-nan,-nan
0.006111,-nan,-nan,-nan,-nan,-nan
0.006112,-nan,-nan,-nan,-nan,-nan
0.006113,-nan,-nan,-nan,-nan,-nan
0.006114,-nan,-nan,-nan,-nan,-nan
0.006115,-nan,-nan,-nan,-nan,-nan
0.006116,-nan,-nan,-nan,-nan,-nan
0.006117,-nan,-nan,-nan,-nan,-nan
0.006118,-nan,-nan,-nan,-nan,-nan
0.006119,-nan,-nan,-nan,-nan,-nan
0.00612,-nan,-nan,-nan,-nan,-nan
0.006121,-nan,-nan,-nan,-nan,-nan
0.006122,-nan,-nan,-nan,-nan,-nan
0.006123,-nan,-nan,-nan,-nan,-nan
0.006124,-nan,-nan,-nan,-nan,-nan
0.006125,-nan,-nan,-nan,-nan,-nan
0.006126,-nan,-nan,-nan,-nan,-nan
0.006127,-nan,-nan,-nan,-nan,-nan
0.006128,-nan,-nan,-nan,-nan,-nan
0.006129,-nan,-nan,-nan,-nan,-nan
0.00613,-nan,-nan,-nan,-nan,-nan
0.006131,-nan,-nan,-nan,-nan,-nan
0.006132,-nan,-nan,-nan,-nan,-nan
0.006133,-nan,-nan,-nan,-nan,-nan
0.006134,-nan,-nan,-nan,-nan,-nan
0.006135,-nan,-nan,-nan,-nan,-nan
0.006136,-nan,-nan,-nan,-nan,-nan
0.006137,-nan,-nan,-nan,-nan,-nan
0.006138,-nan,-nan,-nan,-nan,-nan
0.006139,-nan,-nan,-nan,-nan,-nan
0.00614,-nan,-nan,-nan,-nan,-nan
0.006141,-nan,-nan,-nan,-nan,-nan
0.006142,-nan,-nan,-nan,-nan,-nan
0.006143,-nan,-nan,-nan,-nan,-nan
0.006144,-nan,-nan,-nan,-nan,-nan
0.006145,-nan,-nan,-nan,-nan,-nan
0.006146,-nan,-nan,-nan,-nan,-nan
0.006147,-nan,-nan,-nan,-nan,-nan
0.006148,-nan,-nan,-nan,-nan,-nan
0.006149,-nan,-nan,-nan,-nan,-nan
0.00615,-nan,-nan,-nan,-nan,-nan
0.006151,-nan,-nan,-nan,-nan,-nan
0.006152,-nan,-nan,-nan,-nan,-nan
0.006153,-nan,-nan,-nan,-nan,-nan
0.006154,-nan,-nan,-nan,-nan,-nan
0.006155,-nan,-nan,-nan,-nan,-nan
0.006156,-nan,-nan,-nan,-nan,-nan
0.006157,-nan,-nan,-nan,-nan,-nan
0.006158,-nan,-nan,-nan,-nan,-nan
0.006159,-nan,-nan,-nan,-nan,-nan
0.00616,-nan,-nan,-nan,-nan,-nan
0.006161,-nan,-nan,-nan,-nan,-nan
0.006162,-nan,-nan,-nan,-nan,-nan
0.006163,-nan,-nan,-nan,-nan,-nan
0.006164,-nan,-nan,-nan,-nan,-nan
0.006165,-nan,-nan,-nan,-nan,-nan
0.006166,-nan,-nan,-nan,-nan,-nan
0.006167,-nan,-nan,-nan,-nan,-nan
0.006168,-nan,-nan,-nan,-nan,-nan
0.006169,-nan,-nan,-nan,-nan,-nan
0.00617,-nan,-nan,-nan,-nan,-nan
0.006171,-nan,-nan,-nan,-nan,-nan
0.006172,-nan,-nan,-nan,-nan,-nan
0.006173,-nan,-nan,-nan,-nan,-nan
0.006174,-nan,-nan,-nan,-nan,-nan
0.006175,-nan,-nan,-nan,-nan,-nan
0.006176,-nan,-nan,-nan,-nan,-nan
0.006177,-nan,-nan,-nan,-nan,-nan
0.006178,-nan,-nan,-nan,-nan,-nan
0.006179,-nan,-nan,-nan,-nan,-nan
0.00618,-nan,-nan,-nan,-nan,-nan
0.006181,-nan,-nan,-nan,-nan,-nan
0.006182,-nan,-nan,-nan,-nan,-nan
0.006183,-nan,-nan,-nan,-nan,-nan
0.006184,-nan,-nan,-nan,-nan,-nan
0.006185,-nan,-nan,-nan,-nan,-nan
0.006186,-nan,-nan,-nan,-nan,-nan
0.006187,-nan,-nan,-nan,-nan,-nan
0.006188,-nan,-nan,-nan,-nan,-nan
0.006189,-nan,-nan,-nan,-nan,-nan
0.00619,-nan,-nan,-nan,-nan,-nan
0.006191,-nan,-nan,-nan,-nan,-nan
0.006192,-nan,-nan,-nan,-nan,-nan
0.006193,-nan,-nan,-nan,-nan,-nan
0.006194,-nan,-nan,-nan,-nan,-nan
0.006195,-nan,-nan,-nan,-nan,-nan
0.006196,-nan,-nan,-nan,-nan,-nan
0.006197,-nan,-nan,-nan,-nan,-nan
0.006198,-nan,-nan,-nan,-nan,-nan
0.006199,-nan,-nan,-nan,-nan,-nan
0.0062,-nan,-nan,-nan,-nan,-nan
0.006201,-nan,-nan,-nan,-nan,-nan
0.006202,-nan,-nan,-nan,-nan,-nan
0.006203,-nan,-nan,-nan,-nan,-nan
0.006204,-nan,-nan,-nan,-nan,-nan
0.006205,-nan,-nan,-nan,-nan,-nan
0.006206,-nan,-nan,-nan,-nan,-nan
0.006207,-nan,-nan,-nan,-nan,-nan
0.006208,-nan,-nan,-nan,-nan,-nan
0.006209,-nan,-nan,-nan,-nan,-nan
0.00621,-nan,-nan,-nan,-nan,-nan
0.006211,-nan,-nan,-nan,-nan,-nan
0.006212,-nan,-nan,-nan,-nan,-nan
0.006213,-nan,-nan,-nan,-nan,-nan
0.006214,-nan,-nan,-nan,-nan,-nan
0.006215,-nan,-nan,-nan,-nan,-nan
0.006216,-nan,-nan,-nan,-nan,-nan
0.006217,-nan,-nan,-nan,-nan,-nan
0.006218,-nan,-nan,-nan,-nan,-nan
0.006219,-nan,-nan,-nan,-nan,-nan
0.00622,-nan,-nan,-nan,-nan,-nan
0.006221,-nan,-nan,-nan,-nan,-nan
0.006222,-nan,-nan,-nan,-nan,-nan
0.006223,-nan,-nan,-nan,-nan,-nan
0.006224,-nan,-nan,-nan,-nan,-nan
0.006225,-nan,-nan,-nan,-nan,-nan
0.006226,-nan,-nan,-nan,-nan,-nan
0.006227,-nan,-nan,-nan,-nan,-nan
0.006228,-nan,-nan,-nan,-nan,-nan
0.006229,-nan,-nan,-nan,-nan,-nan
0.00623,-nan,-nan,-nan,-nan,-nan
0.006231,-nan,-nan,-nan,-nan,-nan
0.006232,-nan,-nan,-nan,-nan,-nan
0.006233,-nan,-nan,-nan,-nan,-nan
0.006234,-nan,-nan,-nan,-nan,-nan
0.006235,-nan,-nan,-nan,-nan,-nan
0.006236,-nan,-nan,-nan,-nan,-nan
0.006237,-nan,-nan,-nan,-nan,-nan
0.006238,-nan,-nan,-nan,-nan,-nan
0.006239,-nan,-nan,-nan,-nan,-nan
0.00624,-nan,-nan,-nan,-nan,-nan
0.006241,-nan,-nan,-nan,-nan,-nan
0.006242,-nan,-nan,-nan,-nan,-nan
0.006243,-nan,-nan,-nan,-nan,-nan
0.006244,-nan,-nan,-nan,-nan,-nan
0.006245,-nan,-nan,-nan,-nan,-nan
0.006246,-nan,-nan,-nan,-nan,-nan
0.006247,-nan,-nan,-nan,-nan,-nan
0.006248,-nan,-nan,-nan,-nan,-nan
0.006249,-nan,-nan,-nan,-nan,-nan
0.00625,-nan,-nan,-nan,-nan,-nan
0.006251,-nan,-nan,-nan,-nan,-nan
0.006252,-nan,-nan,-nan,-nan,-nan
0.006253,-nan,-nan,-nan,-nan,-nan
0.006254,-nan,-nan,-nan,-nan,-nan
0.006255,-nan,-nan,-nan,-nan,-nan
0.006256,-nan,-nan,-nan,-nan,-nan
0.006257,-nan,-nan,-nan,-nan,-nan
0.006258,-nan,-nan,-nan,-nan,-nan
0.006259,-nan,-nan,-nan,-nan,-nan
0.00626,-nan,-nan,-nan,-nan,-nan
0.006261,-nan,-nan,-nan,-nan,-nan
0.006262,-nan,-nan,-nan,-nan,-nan
0.006263,-nan,-nan,-nan,-nan,-nan
0.006264,-nan,-nan,-nan,-nan,-nan
0.006265,-nan,-nan,-nan,-nan,-nan
0.006266,-nan,-nan,-nan,-nan,-nan
0.006267,-nan,-nan,-nan,-nan,-nan
0.006268,-nan,-nan,-nan,-nan,-nan
0.006269,-nan,-nan,-nan,-nan,-nan
0.00627,-nan,-nan,-nan,-nan,-nan
0.006271,-nan,-nan,-nan,-nan,-nan
0.006272,-nan,-nan,-nan,-nan,-nan
0.006273,-nan,-nan,-nan,-nan,-nan
0.006274,-nan,-nan,-nan,-nan,-nan
0.006275,-nan,-nan,-nan,-nan,-nan
0.006276,-nan,-nan,-nan,-nan,-nan
0.006277,-nan,-nan,-nan,-nan,-nan
0.006278,-nan,-nan,-nan,-nan,-nan
0.006279,-nan,-nan,-nan,-nan,-nan
0.00628,-nan,-nan,-nan,-nan,-nan
0.006281,4.52218e-320,-nan,-nan,-nan,-nan
0.006282,-nan,-nan,-nan,-nan,-nan
0.006283,-nan,-nan,-nan,-nan,-nan
0.006284,-nan,-nan,-nan,-nan,-nan
0.006285,-nan,-nan,-nan,-nan,-nan
0.006286,-nan,-nan,-nan,-nan,-nan
0.006287,-nan,-nan,-nan,-nan,-nan
0.006288,-nan,-nan,-nan,-nan,-nan
0.006289,-nan,-nan,-nan,-nan,-nan
0.00629,-nan,-nan,-nan,-nan,-nan
0.006291,-nan,-nan,-nan,-nan,-nan
0.006292,-nan,-nan,-nan,-nan,-nan
0.006293,-nan,-nan,-nan,-nan,-nan
0.006294,-nan,-nan,-nan,-nan,-nan
0.006295,-nan,-nan,-nan,-nan,-nan
0.006296,-nan,-nan,-nan,-nan,-nan
0.006297,-nan,-nan,-nan,-nan,-nan
0.006298,-nan,-nan,-nan,-nan,-nan
0.006299,-nan,-nan,-nan,-nan,-nan
0.0063,-nan,-nan,-nan,-nan,-nan
0.006301,-nan,-nan,-nan,-nan,-nan
0.006302,-nan,-nan,-nan,-nan,-nan
0.006303,-nan,-nan,-nan,-nan,-nan
0.006304,-nan,-nan,-nan,-nan,-nan
0.006305,-nan,-nan,-nan,-nan,-nan
0.006306,-nan,-nan,-nan,-nan,-nan
0.006307,-nan,-nan,-nan,-nan,-nan
0.006308,-nan,-nan,-nan,-nan,-nan
0.006309,-nan,-nan,-nan,-nan,-nan
0.00631,-nan,-nan,-nan,-nan,-nan
0.006311,-nan,-nan,-nan,-nan,-nan
0.006312,-nan,-nan,-nan,-nan,-nan
0.006313,-nan,-nan,-nan,-nan,-nan
0.006314,-nan,-nan,-nan,-nan,-nan
0.006315,-nan,-nan,-nan,-nan,-nan
0.006316,-nan,-nan,-nan,-nan,-nan
0.006317,-nan,-nan,-nan,-nan,-nan
0.006318,-nan,-nan,-nan,-nan,-nan
0.006319,-nan,-nan,-nan,-nan,-nan
0.00632,-nan,-nan,-nan,-nan,-nan
0.006321,-nan,-nan,-nan,-nan,-nan
0.006322,-nan,-nan,-nan,-nan,-nan
0.006323,-nan,-nan,-nan,-nan,-nan
0.006324,-nan,-nan,-nan,-nan,-nan
0.006325,-nan,-nan,-nan,-nan,-nan
0.006326,-nan,-nan,-nan,-nan,-nan
0.006327,-nan,-nan,-nan,-nan,-nan
0.006328,-nan,-nan,-nan,-nan,-nan
0.006329,-nan,-nan,-nan,-nan,-nan
0.00633,-nan,-nan,-nan,-nan,-nan
0.006331,-nan,-nan,-nan,-nan,-nan
0.006332,-nan,-nan,-nan,-nan,-nan
0.006333,-nan,-nan,-nan,-nan,-nan
0.006334,-nan,-nan,-nan,-nan,-nan
0.006335,-nan,-nan,-nan,-nan,-nan
0.006336,-nan,-nan,-nan,-nan,-nan
0.006337,-nan,-nan,-nan,-nan,-nan
0.006338,-nan,-nan,-nan,-nan,-nan
0.006339,-nan,-nan,-nan,-nan,-nan
0.00634,-nan,-nan,-nan,-nan,-nan
0.006341,-nan,-nan,-nan,-nan,-nan
0.006342,-nan,-nan,-nan,-nan,-nan
0.006343,-nan,-nan,-nan,-nan,-nan
0.006344,-nan,-nan,-nan,-nan,-nan
0.006345,-nan,-nan,-nan,-nan,-nan
0.006346,-nan,-nan,-nan,-nan,-nan
0.006347,-nan,-nan,-nan,-nan,-nan
0.006348,-nan,-nan,-nan,-nan,-nan
0.006349,-nan,-nan,-nan,-nan,-nan
0.00635,-nan,-nan,-nan,-nan,-nan
0.006351,-nan,-nan,-nan,-nan,-nan
0.006352,-nan,-nan,-nan,-nan,-nan
0.006353,-nan,-nan,-nan,-nan,-nan
0.006354,-nan,-nan,-nan,-nan,-nan
0.006355,-nan,-nan,-nan,-nan,-nan
0.006356,-nan,-nan,-nan,-nan,-nan
0.006357,-nan,-nan,-nan,-nan,-nan
0.006358,-nan,-nan,-nan,-nan,-nan
0.006359,-nan,-nan,-nan,-nan,-nan
0.00636,-nan,-nan,-nan,-nan,-nan
0.006361,-nan,-nan,-nan,-nan,-nan
0.006362,-nan,-nan,-nan,-nan,-nan
0.006363,-nan,-nan,-nan,-nan,-nan
0.006364,-nan,-nan,-nan,-nan,-nan
0.006365,-nan,-nan,-nan,-nan,-nan
0.006366,-nan,-nan,-nan,-nan,-nan
0.006367,-nan,-nan,-nan,-nan,-nan
0.006368,-nan,-nan,-nan,-nan,-nan
0.006369,-nan,-nan,-nan,-nan,-nan
0.00637,-nan,-nan,-nan,-nan,-nan
0.006371,-nan,-nan,-nan,-nan,-nan
0.006372,-nan,-nan,-nan,-nan,-nan
0.006373,-nan,-nan,-nan,-nan,-nan
0.006374,-nan,-nan,-nan,-nan,-nan
0.006375,-nan,-nan,-nan,-nan,-nan
0.006376,-nan,-nan,-nan,-nan,-nan
0.006377,-nan,-nan,-nan,-nan,-nan
0.006378,-nan,-nan,-nan,-nan,-nan
0.006379,-nan,-nan,-nan,-nan,-nan
0.00638,-nan,-nan,-nan,-nan,-nan
0.006381,-nan,-nan,-nan,-nan,-nan
0.006382,-nan,-nan,-nan,-nan,-nan
0.006383,-nan,-nan,-nan,-nan,-nan
0.006384,-nan,-nan,-nan,-nan,-nan
0.006385,-nan,-nan,-nan,-nan,-nan
0.006386,-nan,-nan,-nan,-nan,-nan
0.006387,-nan,-nan,-nan,-nan,-nan
0.006388,-nan,-nan,-nan,-nan,-nan
0.006389,-nan,-nan,-nan,-nan,-nan
0.00639,-nan,-nan,-nan,-nan,-nan
0.006391,-nan,-nan,-nan,-nan,-nan
0.006392,-nan,-nan,-nan,-nan,-nan
0.006393,-nan,-nan,-nan,-nan,-nan
0.006394,-nan,-nan,-nan,-nan,-nan
0.006395,-nan,-nan,-nan,-nan,-nan
0.006396,-nan,-nan,-nan,-nan,-nan
0.006397,-nan,-nan,-nan,-nan,-nan
0.006398,-nan,-nan,-nan,-nan,-nan
0.006399,-nan,-nan,-nan,-nan,-nan
0.0064,-nan,-nan,-nan,-nan,-nan
0.006401,-nan,-nan,-nan,-nan,-nan
0.006402,-nan,-nan,-nan,-nan,-nan
0.006403,-nan,-nan,-nan,-nan,-nan
0.006404,-nan,-nan,-nan,-nan,-nan
0.006405,-nan,-nan,-nan,-nan,-nan
0.006406,-nan,-nan,-nan,-nan,-nan
0.006407,-nan,-nan,-nan,-nan,-nan
0.006408,-nan,-nan,-nan,-nan,-nan
0.006409,-nan,-nan,-nan,-nan,-nan
0.00641,-nan,-nan,-nan,-nan,-nan
0.006411,-nan,-nan,-nan,-nan,-nan
0.006412,-nan,-nan,-nan,-nan,-nan
0.006413,-nan,-nan,-nan,-nan,-nan
0.006414,-nan,-nan,-nan,-nan,-nan
0.006415,-nan,-nan,-nan,-nan,-nan
0.006416,-nan,-nan,-nan,-nan,-nan
0.006417,-nan,-nan,-nan,-nan,-nan
0.006418,-nan,-nan,-nan,-nan,-nan
0.006419,-nan,-nan,-nan,-nan,-nan
0.00642,-nan,-nan,-nan,-nan,-nan
0.006421,-nan,-nan,-nan,-nan,-nan
0.006422,-nan,-nan,-nan,-nan,-nan
0.006423,-nan,-nan,-nan,-nan,-nan
0.006424,-nan,-nan,-nan,-nan,-nan
0.006425,-nan,-nan,-nan,-nan,-nan
0.006426,-nan,-nan,-nan,-nan,-nan
0.006427,-nan,-nan,-nan,-nan,-nan
0.006428,-nan,-nan,-nan,-nan,-nan
0.006429,-nan,-nan,-nan,-nan,-nan
0.00643,-nan,-nan,-nan,-nan,-nan
0.006431,-nan,-nan,-nan,-nan,-nan
0.006432,-nan,-nan,-nan,-nan,-nan
0.006433,-nan,-nan,-nan,-nan,-nan
0.006434,-nan,-nan,-nan,-nan,-nan
0.006435,-nan,-nan,-nan,-nan,-nan
0.006436,-nan,-nan,-nan,-nan,-nan
0.006437,-nan,-nan,-nan,-nan,-nan
0.006438,-nan,-nan,-nan,-nan,-nan
0.006439,-nan,-nan,-nan,-nan,-nan
0.00644,-nan,-nan,-nan,-nan,-nan
0.006441,-nan,-nan,-nan,-nan,-nan
0.006442,-nan,-nan,-nan,-nan,-nan
0.006443,-nan,-nan,-nan,-nan,-nan
0.006444,-nan,-nan,-nan,-nan,-nan
0.006445,-nan,-nan,-nan,-nan,-nan
0.006446,-nan,-nan,-nan,-nan,-nan
0.006447,-nan,-nan,-nan,-nan,-nan
0.006448,-nan,-nan,-nan,-nan,-nan
0.006449,-nan,-nan,-nan,-nan,-nan
0.00645,-nan,-nan,-nan,-nan,-nan
0.006451,-nan,-nan,-nan,-nan,-nan
0.006452,-nan,-nan,-nan,-nan,-nan
0.006453,-nan,-nan,-nan,-nan,-nan
0.006454,-nan,-nan,-nan,-nan,-nan
0.006455,-nan,-nan,-nan,-nan,-nan
0.006456,-nan,-nan,-nan,-nan,-nan
0.006457,-nan,-nan,-nan,-nan,-nan
0.006458,-nan,-nan,-nan,-nan,-nan
0.006459,-nan,-nan,-nan,-nan,-nan
0.00646,-nan,-nan,-nan,-nan,-nan
0.006461,-nan,-nan,-nan,-nan,-nan
0.006462,-nan,-nan,-nan,-nan,-nan
0.006463,-nan,-nan,-nan,-nan,-nan
0.006464,-nan,-nan,-nan,-nan,-nan
0.006465,-nan,-nan,-nan,-nan,-nan
0.006466,-nan,-nan,-nan,-nan,-nan
0.006467,-nan,-nan,-nan,-nan,-nan
0.006468,-nan,-nan,-nan,-nan,-nan
0.006469,-nan,-nan,-nan,-nan,-nan
0.00647,-nan,-nan,-nan,-nan,-nan
0.006471,-nan,-nan,-nan,-nan,-nan
0.006472,-nan,-nan,-nan,-nan,-nan
0.006473,-nan,-nan,-nan,-nan,-nan
0.006474,-nan,-nan,-nan,-nan,-nan
0.006475,-nan,-nan,-nan,-nan,-nan
0.006476,-nan,-nan,-nan,-nan,-nan
0.006477,-nan,-nan,-nan,-nan,-nan
0.006478,-nan,-nan,-nan,-nan,-nan
0.006479,-nan,-nan,-nan,-nan,-nan
0.00648,-nan,-nan,-nan,-nan,-nan
0.006481,-nan,-nan,-nan,-nan,-nan
0.006482,-nan,-nan,-nan,-nan,-nan
0.006483,-nan,-nan,-nan,-nan,-nan
0.006484,-nan,-nan,-nan,-nan,-nan
0.006485,-nan,-nan,-nan,-nan,-nan
0.006486,-nan,-nan,-nan,-nan,-nan
0.006487,-nan,-nan,-nan,-nan,-nan
0.006488,-nan,-nan,-nan,-nan,-nan
0.006489,-nan,-nan,-nan,-nan,-nan
0.00649,-nan,-nan,-nan,-nan,-nan
0.006491,-nan,-nan,-nan,-nan,-nan
0.006492,-nan,-nan,-nan,-nan,-nan
0.006493,-nan,-nan,-nan,-nan,-nan
0.006494,-nan,-nan,-nan,-nan,-nan
0.006495,-nan,-nan,-nan,-nan,-nan
0.006496,-nan,-nan,-nan,-nan,-nan
0.006497,-nan,-nan,-nan,-nan,-nan
0.006498,-nan,-nan,-nan,-nan,-nan
0.006499,-nan,-nan,-nan,-nan,-nan
0.0065,-nan,-nan,-nan,-nan,-nan
0.006501,-nan,-nan,-nan,-nan,-nan
0.006502,-nan,-nan,-nan,-nan,-nan
0.006503,-nan,-nan,-nan,-nan,-nan
0.006504,-nan,-nan,-nan,-nan,-nan
0.006505,-nan,-nan,-nan,-nan,-nan
0.006506,-nan,-nan,-nan,-nan,-nan
0.006507,-nan,-nan,-nan,-nan,-nan
0.006508,-nan,-nan,-nan,-nan,-nan
0.006509,-nan,-nan,-nan,-nan,-nan
0.00651,-nan,-nan,-nan,-nan,-nan
0.006511,-nan,-nan,-nan,-nan,-nan
0.006512,-nan,-nan,-nan,-nan,-nan
0.006513,-nan,-nan,-nan,-nan,-nan
0.006514,-nan,-nan,-nan,-nan,-nan
0.006515,-nan,-nan,-nan,-nan,-nan
0.006516,-nan,-nan,-nan,-nan,-nan
0.006517,-nan,-nan,-nan,-nan,-nan
0.006518,-nan,-nan,-nan,-nan,-nan
0.006519,-nan,-nan,-nan,-nan,-nan
0.00652,-nan,-nan,-nan,-nan,-nan
0.006521,-nan,-nan,-nan,-nan,-nan
0.006522,-nan,-nan,-nan,-nan,-nan
0.006523,-nan,-nan,-nan,-nan,-nan
0.006524,-nan,-nan,-nan,-nan,-nan
0.006525,-nan,-nan,-nan,-nan,-nan
0.006526,-nan,-nan,-nan,-nan,-nan
0.006527,-nan,-nan,-nan,-nan,-nan
0.006528,-nan,-nan,-nan,-nan,-nan
0.006529,-nan,-nan,-nan,-nan,-nan
0.00653,-nan,-nan,-nan,-nan,-nan
0.006531,-nan,-nan,-nan,-nan,-nan
0.006532,-nan,-nan,-nan,-nan,-nan
0.006533,-nan,-nan,-nan,-nan,-nan
0.006534,-nan,-nan,-nan,-nan,-nan
0.006535,-nan,-nan,-nan,-nan,-nan
0.006536,-nan,-nan,-nan,-nan,-nan
0.006537,-nan,-nan,-nan,-nan,-nan
0.006538,-nan,-nan,-nan,-nan,-nan
0.006539,-nan,-nan,-nan,-nan,-nan
0.00654,-nan,-nan,-nan,-nan,-nan
0.006541,-nan,-nan,-nan,-nan,-nan
